sandboxLog,lambdaLog,timestamp
,"best_ask is 9998 < fair price 9999.95 on product RAINFOREST_RESIN
sell: (RAINFOREST_RESIN, 9998, 4)
CHECK LIST: [2024.0, 2024.0, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.0, 2024.0, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10001.5, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9996.5]}}",3600
,"best_bid is 10002 < fair price 10000.1 on product RAINFOREST_RESIN
buy: (RAINFOREST_RESIN, 10002, -1)
CHECK LIST: [2024.0, 2024.5, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.0, 2024.5, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9996.5, 10003.0]}}",3700
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9996.5, 10003.0, 9999.0]}}",3800
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9996.5, 10003.0, 9999.0, 10001.0]}}",3900
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9996.5, 10003.0, 9999.0, 10001.0, 10000.0]}}",4000
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2024.5, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2024.5, 2025.0], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 9996.5, 10003.0, 9999.0, 10001.0, 10000.0, 10000.0]}}",4100
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2025.0, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2025.0, 2025.0], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 9996.5, 10003.0, 9999.0, 10001.0, 10000.0, 10000.0, 9999.0]}}",4200
,"best_ask is 2024 < fair price 2024.5 on product KELP
sell: (KELP, 2024, 5)
best_ask is 9998 < fair price 9999.5 on product RAINFOREST_RESIN
sell: (RAINFOREST_RESIN, 9998, 1)
CHECK LIST: [2024.5, 2024.5, 2025.0, 2025.0, 2023.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2025.0, 2025.0, 2023.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 9996.5, 10003.0, 9999.0, 10001.0, 10000.0, 10000.0, 9999.0, 9996.5]}}",4300
,"CHECK LIST: [2024.5, 2025.0, 2025.0, 2023.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2025.0, 2025.0, 2023.5, 2024.5], 'RAINFOREST_RESIN': [10000.0, 9996.5, 10003.0, 9999.0, 10001.0, 10000.0, 10000.0, 9999.0, 9996.5, 10000.0]}}",4400
,"CHECK LIST: [2025.0, 2025.0, 2023.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2025.0, 2023.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [9996.5, 10003.0, 9999.0, 10001.0, 10000.0, 10000.0, 9999.0, 9996.5, 10000.0, 9999.0]}}",4500
,"CHECK LIST: [2025.0, 2023.5, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2023.5, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [10003.0, 9999.0, 10001.0, 10000.0, 10000.0, 9999.0, 9996.5, 10000.0, 9999.0, 9999.0]}}",4600
,"CHECK LIST: [2023.5, 2024.5, 2024.5, 2024.5, 2024.0]
CHECK traderdata: {'price_list': {'KELP': [2023.5, 2024.5, 2024.5, 2024.5, 2024.0], 'RAINFOREST_RESIN': [9999.0, 10001.0, 10000.0, 10000.0, 9999.0, 9996.5, 10000.0, 9999.0, 9999.0, 10000.0]}}",4700
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2024.0, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2024.0, 2025.0], 'RAINFOREST_RESIN': [10001.0, 10000.0, 10000.0, 9999.0, 9996.5, 10000.0, 9999.0, 9999.0, 10000.0, 10001.0]}}",4800
,"CHECK LIST: [2024.5, 2024.5, 2024.0, 2025.0, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.0, 2025.0, 2025.0], 'RAINFOREST_RESIN': [10000.0, 10000.0, 9999.0, 9996.5, 10000.0, 9999.0, 9999.0, 10000.0, 10001.0, 9998.5]}}",4900
,"CHECK LIST: [2024.5, 2024.0, 2025.0, 2025.0, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.0, 2025.0, 2025.0, 2024.5], 'RAINFOREST_RESIN': [10000.0, 9999.0, 9996.5, 10000.0, 9999.0, 9999.0, 10000.0, 10001.0, 9998.5, 10001.0]}}",5000
,"CHECK LIST: [2024.0, 2025.0, 2025.0, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2024.0, 2025.0, 2025.0, 2024.5, 2024.5], 'RAINFOREST_RESIN': [9999.0, 9996.5, 10000.0, 9999.0, 9999.0, 10000.0, 10001.0, 9998.5, 10001.0, 10000.0]}}",5100
,"CHECK LIST: [2025.0, 2025.0, 2024.5, 2024.5, 2024.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2025.0, 2024.5, 2024.5, 2024.5], 'RAINFOREST_RESIN': [9996.5, 10000.0, 9999.0, 9999.0, 10000.0, 10001.0, 9998.5, 10001.0, 10000.0, 10001.0]}}",5200
,"best_bid is 2025 < fair price 2024.8 on product KELP
buy: (KELP, 2025, -1)
CHECK LIST: [2025.0, 2024.5, 2024.5, 2024.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2024.5, 2024.5, 2024.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 9999.0, 9999.0, 10000.0, 10001.0, 9998.5, 10001.0, 10000.0, 10001.0, 10000.0]}}",5300
,"CHECK LIST: [2024.5, 2024.5, 2024.5, 2025.5, 2024.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2024.5, 2025.5, 2024.0], 'RAINFOREST_RESIN': [9999.0, 9999.0, 10000.0, 10001.0, 9998.5, 10001.0, 10000.0, 10001.0, 10000.0, 10000.0]}}",5400
,"CHECK LIST: [2024.5, 2024.5, 2025.5, 2024.0, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2024.5, 2025.5, 2024.0, 2025.0], 'RAINFOREST_RESIN': [9999.0, 10000.0, 10001.0, 9998.5, 10001.0, 10000.0, 10001.0, 10000.0, 10000.0, 10000.0]}}",5500
,"CHECK LIST: [2024.5, 2025.5, 2024.0, 2025.0, 2026.0]
CHECK traderdata: {'price_list': {'KELP': [2024.5, 2025.5, 2024.0, 2025.0, 2026.0], 'RAINFOREST_RESIN': [10000.0, 10001.0, 9998.5, 10001.0, 10000.0, 10001.0, 10000.0, 10000.0, 10000.0, 10000.0]}}",5600
,"CHECK LIST: [2025.5, 2024.0, 2025.0, 2026.0, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2024.0, 2025.0, 2026.0, 2025.5], 'RAINFOREST_RESIN': [10001.0, 9998.5, 10001.0, 10000.0, 10001.0, 10000.0, 10000.0, 10000.0, 10000.0, 10001.5]}}",5700
,"CHECK LIST: [2024.0, 2025.0, 2026.0, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2024.0, 2025.0, 2026.0, 2025.5, 2025.5], 'RAINFOREST_RESIN': [9998.5, 10001.0, 10000.0, 10001.0, 10000.0, 10000.0, 10000.0, 10000.0, 10001.5, 10000.0]}}",5800
,"CHECK LIST: [2025.0, 2026.0, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2026.0, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10001.0, 10000.0, 10001.0, 10000.0, 10000.0, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0]}}",5900
,"CHECK LIST: [2026.0, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2026.0, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10001.0, 10000.0, 10000.0, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0]}}",6000
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10001.0, 10000.0, 10000.0, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0]}}",6100
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]}}",6200
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]}}",6300
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]}}",6400
,"best_ask is 9998 < fair price 9999.85 on product RAINFOREST_RESIN
sell: (RAINFOREST_RESIN, 9998, 1)
CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9997.0]}}",6500
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2026.0]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2026.0], 'RAINFOREST_RESIN': [10001.5, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9997.0, 10000.0]}}",6600
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2026.0, 2026.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2026.0, 2026.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9997.0, 10000.0, 9998.5]}}",6700
,"CHECK LIST: [2025.5, 2025.5, 2026.0, 2026.5, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2026.0, 2026.5, 2025.0], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9997.0, 10000.0, 9998.5, 10000.0]}}",6800
,"CHECK LIST: [2025.5, 2026.0, 2026.5, 2025.0, 2025.0]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2026.0, 2026.5, 2025.0, 2025.0], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 9997.0, 10000.0, 9998.5, 10000.0, 9999.0]}}",6900
,"best_bid is 2026 < fair price 2025.8 on product KELP
buy: (KELP, 2026, -4)
CHECK LIST: [2026.0, 2026.5, 2025.0, 2025.0, 2026.5]
CHECK traderdata: {'price_list': {'KELP': [2026.0, 2026.5, 2025.0, 2025.0, 2026.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 10000.0, 9997.0, 10000.0, 9998.5, 10000.0, 9999.0, 10001.5]}}",7000
,"CHECK LIST: [2026.5, 2025.0, 2025.0, 2026.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2026.5, 2025.0, 2025.0, 2026.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 10000.0, 9997.0, 10000.0, 9998.5, 10000.0, 9999.0, 10001.5, 10000.0]}}",7100
,"CHECK LIST: [2025.0, 2025.0, 2026.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2025.0, 2026.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 10000.0, 9997.0, 10000.0, 9998.5, 10000.0, 9999.0, 10001.5, 10000.0, 10001.0]}}",7200
,"best_bid is 10002 < fair price 10000.0 on product RAINFOREST_RESIN
buy: (RAINFOREST_RESIN, 10002, -1)
CHECK LIST: [2025.0, 2026.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.0, 2026.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 9997.0, 10000.0, 9998.5, 10000.0, 9999.0, 10001.5, 10000.0, 10001.0, 10003.0]}}",7300
,"CHECK LIST: [2026.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2026.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [9997.0, 10000.0, 9998.5, 10000.0, 9999.0, 10001.5, 10000.0, 10001.0, 10003.0, 10000.0]}}",7400
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 9998.5, 10000.0, 9999.0, 10001.5, 10000.0, 10001.0, 10003.0, 10000.0, 9998.5]}}",7500
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [9998.5, 10000.0, 9999.0, 10001.5, 10000.0, 10001.0, 10003.0, 10000.0, 9998.5, 10000.0]}}",7600
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [10000.0, 9999.0, 10001.5, 10000.0, 10001.0, 10003.0, 10000.0, 9998.5, 10000.0, 10000.0]}}",7700
,"CHECK LIST: [2025.5, 2025.5, 2025.5, 2025.5, 2025.5]
CHECK traderdata: {'price_list': {'KELP': [2025.5, 2025.5, 2025.5, 2025.5, 2025.5], 'RAINFOREST_RESIN': [9999.0, 10001.5, 10000.0, 10001.0, 10003.0, 10000.0, 9998.5, 10000.0, 10000.0, 10001.0]}}",7800
