sandboxLog,lambdaLog,timestamp
,"{""KELP"": {""timestamp"": 25300.0, ""bid_prices"": [2023.0, 2022.0, NaN, NaN], ""bid_volumes"": [4.0, 22.0, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 4.0, ""best_ask"": 2026.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 26.0, ""total_volume"": 50.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 10.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.1150943396228}, ""RAINFOREST_RESIN"": {""timestamp"": 25300.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 22.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -22.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.979990139189}}",25300
,"{""KELP"": {""timestamp"": 25400.0, ""bid_prices"": [2025.0, 2023.0, NaN, NaN], ""bid_volumes"": [8.0, 30.0, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 2025.0, ""best_bid_volume"": 8.0, ""best_ask"": 2026.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 38.0, ""total_volume"": 68.0, ""mid_price"": 2025.5, ""weighted_mid_price"": 2024.5588235294117, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 10.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.2268590455053}, ""RAINFOREST_RESIN"": {""timestamp"": 25400.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 29.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -29.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.971479500891}}",25400
,"{""KELP"": {""timestamp"": 25500.0, ""bid_prices"": [2022.0, NaN, NaN, NaN], ""bid_volumes"": [21.0, NaN, NaN, NaN], ""ask_prices"": [2025.0, NaN, NaN, NaN], ""ask_volumes"": [-21.0, NaN, NaN, NaN], ""best_bid"": 2022.0, ""best_bid_volume"": 21.0, ""best_ask"": 2025.0, ""best_ask_volume"": -21.0, ""total_ask_volume"": -21.0, ""total_bid_volume"": 21.0, ""total_volume"": 42.0, ""mid_price"": 2023.5, ""weighted_mid_price"": 2023.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.0268590455053}, ""RAINFOREST_RESIN"": {""timestamp"": 25500.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 20.0, NaN, NaN], ""ask_prices"": [9998.0, 10002.0, 10004.0, 10005.0], ""ask_volumes"": [-6.0, -9.0, -1.0, -20.0], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 9998.0, ""best_ask_volume"": -6.0, ""total_ask_volume"": -36.0, ""total_bid_volume"": 21.0, ""total_volume"": 57.0, ""mid_price"": 9997.0, ""weighted_mid_price"": 10000.105263157895, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.99253213247}}",25500
,"{""KELP"": {""timestamp"": 25600.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [31.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-23.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 31.0, ""best_ask"": 2026.0, ""best_ask_volume"": -23.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 31.0, ""total_volume"": 54.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.2777777777778, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.0824146010605}, ""RAINFOREST_RESIN"": {""timestamp"": 25600.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 22.0, NaN, NaN], ""ask_prices"": [10002.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-7.0, -1.0, -22.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10002.0, ""best_ask_volume"": -7.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 23.0, ""total_volume"": 53.0, ""mid_price"": 9999.0, ""weighted_mid_price"": 10000.264150943396, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -1.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.037519183894}}",25600
,"{""KELP"": {""timestamp"": 25700.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [32.0, NaN, NaN, NaN], ""ask_prices"": [2025.0, 2026.0, NaN, NaN], ""ask_volumes"": [-6.0, -32.0, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 32.0, ""best_ask"": 2025.0, ""best_ask_volume"": -6.0, ""total_ask_volume"": -38.0, ""total_bid_volume"": 32.0, ""total_volume"": 70.0, ""mid_price"": 2024.0, ""weighted_mid_price"": 2024.5428571428572, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.1758916900094}, ""RAINFOREST_RESIN"": {""timestamp"": 25700.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 30.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -30.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -32.0, ""total_bid_volume"": 32.0, ""total_volume"": 64.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -1.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.073882820257}}",25700
,"{""KELP"": {""timestamp"": 25800.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [23.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 23.0, ""best_ask"": 2026.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 23.0, ""total_volume"": 47.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.531914893617, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.282274668733}, ""RAINFOREST_RESIN"": {""timestamp"": 25800.0, ""bid_prices"": [10002.0, 9995.0, NaN, NaN], ""bid_volumes"": [4.0, 24.0, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 10002.0, ""best_bid_volume"": 4.0, ""best_ask"": 10005.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 28.0, ""total_volume"": 52.0, ""mid_price"": 10003.5, ""weighted_mid_price"": 10000.153846153846, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -1.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.104652051026}}",25800
,"{""KELP"": {""timestamp"": 25900.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 25.0, ""best_ask"": 2026.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.2705099628504}, ""RAINFOREST_RESIN"": {""timestamp"": 25900.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 23.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -23.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -5.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.104652051026}}",25900
,"{""KELP"": {""timestamp"": 26000.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-29.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 22.0, ""best_ask"": 2026.0, ""best_ask_volume"": -29.0, ""total_ask_volume"": -29.0, ""total_bid_volume"": 22.0, ""total_volume"": 51.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.7058823529412, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.5116864334384}, ""RAINFOREST_RESIN"": {""timestamp"": 26000.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 27.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -27.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -29.0, ""total_bid_volume"": 29.0, ""total_volume"": 58.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -5.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.083599419448}}",26000
,"{""KELP"": {""timestamp"": 26100.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [20.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-20.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 20.0, ""best_ask"": 2026.0, ""best_ask_volume"": -20.0, ""total_ask_volume"": -20.0, ""total_bid_volume"": 20.0, ""total_volume"": 40.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.5561308778829}, ""RAINFOREST_RESIN"": {""timestamp"": 26100.0, ""bid_prices"": [9998.0, 9995.0, NaN, NaN], ""bid_volumes"": [7.0, 20.0, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-20.0, NaN, NaN, NaN], ""best_bid"": 9998.0, ""best_bid_volume"": 7.0, ""best_ask"": 10005.0, ""best_ask_volume"": -20.0, ""total_ask_volume"": -20.0, ""total_bid_volume"": 27.0, ""total_volume"": 47.0, ""mid_price"": 10001.5, ""weighted_mid_price"": 9999.702127659575, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -5.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.971194762684}}",26100
,"{""KELP"": {""timestamp"": 26200.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [23.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-23.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 23.0, ""best_ask"": 2026.0, ""best_ask_volume"": -23.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 23.0, ""total_volume"": 46.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.5475594493116}, ""RAINFOREST_RESIN"": {""timestamp"": 26200.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 22.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -22.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 23.0, ""total_volume"": 46.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -5.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.971194762684}}",26200
,"{""KELP"": {""timestamp"": 26300.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 30.0, ""best_ask"": 2026.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.5411764705882}, ""RAINFOREST_RESIN"": {""timestamp"": 26300.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 29.0, NaN, NaN], ""ask_prices"": [9998.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-1.0, -1.0, -29.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 9998.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 30.0, ""total_volume"": 61.0, ""mid_price"": 9997.0, ""weighted_mid_price"": 9999.967213114754, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -5.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.933868154865}}",26300
,"{""KELP"": {""timestamp"": 26400.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [27.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-22.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 27.0, ""best_ask"": 2026.0, ""best_ask_volume"": -22.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 27.0, ""total_volume"": 49.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.3469387755101, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.5105642256901}, ""RAINFOREST_RESIN"": {""timestamp"": 26400.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-22.0, NaN, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 22.0, ""best_ask"": 10005.0, ""best_ask_volume"": -22.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -4.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.933868154865}}",26400
,"{""KELP"": {""timestamp"": 26500.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [24.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 24.0, ""best_ask"": 2026.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.4693877551022}, ""RAINFOREST_RESIN"": {""timestamp"": 26500.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 23.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -23.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -4.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.933868154865}}",26500
,"{""KELP"": {""timestamp"": 26600.0, ""bid_prices"": [2023.0, NaN, NaN, NaN], ""bid_volumes"": [36.0, NaN, NaN, NaN], ""ask_prices"": [2026.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 2023.0, ""best_bid_volume"": 36.0, ""best_ask"": 2026.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 36.0, ""total_volume"": 66.0, ""mid_price"": 2024.5, ""weighted_mid_price"": 2024.3636363636363, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 2.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2024.4421150278292}, ""RAINFOREST_RESIN"": {""timestamp"": 26600.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 28.0, NaN, NaN], ""ask_prices"": [9998.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-1.0, -2.0, -28.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 9998.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 30.0, ""total_volume"": 61.0, ""mid_price"": 9997.0, ""weighted_mid_price"": 9999.967213114754, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -4.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.9868852459}}",26600
