sandboxLog,lambdaLog,timestamp
,"state.timestamp=2400
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2026.0, 1, 1900)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",2400
,"state.timestamp=2500
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",2500
,"state.timestamp=2600
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",2600
,"state.timestamp=2700
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",2700
,"state.timestamp=2800
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",2800
,"state.timestamp=2900
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9998.0, 1, 2000)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",2900
,"state.timestamp=3000
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 2900), (RAINFOREST_RESIN,  << , 9996.0, 11, 2900)], 'KELP': [(KELP,  << , 2025.0, 1, 2400)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",3000
,"state.timestamp=3100
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10005.0, 1, 3000)], 'KELP': [(KELP,  << , 2027.0, 1, 3000)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3100
,"state.timestamp=3200
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 2, 3100)], 'KELP': [(KELP,  << , 2023.0, 2, 3100)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3200
,"state.timestamp=3300
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3200), (RAINFOREST_RESIN,  << , 9996.0, 1, 3200)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3300
,"state.timestamp=3400
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3200), (RAINFOREST_RESIN,  << , 9996.0, 1, 3200)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3400
,"state.timestamp=3500
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3200), (RAINFOREST_RESIN,  << , 9996.0, 1, 3200)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",3500
,"state.timestamp=3600
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3200), (RAINFOREST_RESIN,  << , 9996.0, 1, 3200)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 9998$ -- with size: 0",3600
,"state.timestamp=3700
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3200), (RAINFOREST_RESIN,  << , 9996.0, 1, 3200)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3700
,"state.timestamp=3800
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10002.0, 1, 3700)], 'KELP': [(KELP,  << , 2023.0, 2, 3200)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10002$ -- with size: 0",3800
,"state.timestamp=3900
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3800)], 'KELP': [(KELP,  << , 2023.0, 14, 3800), (KELP,  << , 2023.0, 1, 3800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",3900
,"state.timestamp=4000
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3800)], 'KELP': [(KELP,  << , 2023.0, 14, 3800), (KELP,  << , 2023.0, 1, 3800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",4000
,"state.timestamp=4100
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3800)], 'KELP': [(KELP,  << , 2023.0, 14, 3800), (KELP,  << , 2023.0, 1, 3800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",4100
,"state.timestamp=4200
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 1, 3800)], 'KELP': [(KELP,  << , 2023.0, 14, 3800), (KELP,  << , 2023.0, 1, 3800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10002$ -- with size: 0",4200
,"state.timestamp=4300
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9996.0, 2, 4200)], 'KELP': [(KELP,  << , 2025.0, 1, 4300)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 9998$ -- with size: 0",4300
,"state.timestamp=4400
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9995.0, 2, 4300)], 'KELP': [(KELP,  << , 2025.0, 1, 4300), (KELP,  << , 2023.0, 2, 4300)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",4400
,"state.timestamp=4500
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9995.0, 2, 4300)], 'KELP': [(KELP,  << , 2023.0, 1, 4500)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10002$ -- with size: 0",4500
,"state.timestamp=4600
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9995.0, 2, 4300)], 'KELP': [(KELP,  << , 2023.0, 1, 4500)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10002$ -- with size: 0",4600
,"state.timestamp=4700
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9995.0, 2, 4300)], 'KELP': [(KELP,  << , 2023.0, 7, 4700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",4700
,"state.timestamp=4800
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 9995.0, 2, 4300)], 'KELP': [(KELP,  << , 2023.0, 7, 4700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",4800
,"state.timestamp=4900
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2027.0, 2, 4800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10002$ -- with size: 0",4900
,"state.timestamp=5000
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2027.0, 2, 4800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5000
,"state.timestamp=5100
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2027.0, 2, 4800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5100
,"state.timestamp=5200
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2027.0, 2, 4800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5200
,"state.timestamp=5300
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2027.0, 2, 4800)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5300
,"state.timestamp=5400
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2025.0, 1, 5300)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",5400
,"state.timestamp=5500
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2025.0, 1, 5300)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",5500
,"state.timestamp=5600
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2025.0, 1, 5300)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",5600
,"state.timestamp=5700
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 5700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",5700
,"state.timestamp=5800
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 5700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5800
,"state.timestamp=5900
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 5700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",5900
,"state.timestamp=6000
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 5700)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10005$ -- with size: 0",6000
,"state.timestamp=6100
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 6100)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",6100
,"state.timestamp=6200
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 6100)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",6200
,"state.timestamp=6300
state.own_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN, SUBMISSION << , 10005.0, 18, 600)]}
state.market_trades={'RAINFOREST_RESIN': [(RAINFOREST_RESIN,  << , 10004.0, 2, 4800)], 'KELP': [(KELP,  << , 2024.0, 1, 6100)]}
state.position={'RAINFOREST_RESIN': 50}
BUY RAINFOREST_RESIN: for 10004$ -- with size: 0",6300
