sandboxLog,lambdaLog,timestamp
,"{""KELP"": {""timestamp"": 16000.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [2034.0, 2036.0, NaN, NaN], ""ask_volumes"": [-4.0, -22.0, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 22.0, ""best_ask"": 2034.0, ""best_ask_volume"": -4.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 22.0, ""total_volume"": 48.0, ""mid_price"": 2033.0, ""weighted_mid_price"": 2034.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 26.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.525}, ""RAINFOREST_RESIN"": {""timestamp"": 16000.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 20.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -20.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.525}, ""SQUID_INK"": {""timestamp"": 16000.0, ""bid_prices"": [1856.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [1858.0, 1859.0, NaN, NaN], ""ask_volumes"": [-4.0, -22.0, NaN, NaN], ""best_bid"": 1856.0, ""best_bid_volume"": 22.0, ""best_ask"": 1858.0, ""best_ask_volume"": -4.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 22.0, ""total_volume"": 48.0, ""mid_price"": 1857.0, ""weighted_mid_price"": 1857.5416666666667, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 29.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.4}}",16000
,"{""KELP"": {""timestamp"": 16100.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [26.0, NaN, NaN, NaN], ""ask_prices"": [2033.0, 2034.0, 2036.0, NaN], ""ask_volumes"": [-1.0, -8.0, -27.0, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 26.0, ""best_ask"": 2033.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -36.0, ""total_bid_volume"": 26.0, ""total_volume"": 62.0, ""mid_price"": 2032.5, ""weighted_mid_price"": 2034.016129032258, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 26.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.475}, ""RAINFOREST_RESIN"": {""timestamp"": 16100.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 26.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -26.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 27.0, ""total_volume"": 54.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.575}, ""SQUID_INK"": {""timestamp"": 16100.0, ""bid_prices"": [1856.0, NaN, NaN, NaN], ""bid_volumes"": [27.0, NaN, NaN, NaN], ""ask_prices"": [1857.0, 1858.0, 1859.0, NaN], ""ask_volumes"": [-2.0, -8.0, -27.0, NaN], ""best_bid"": 1856.0, ""best_bid_volume"": 27.0, ""best_ask"": 1857.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -37.0, ""total_bid_volume"": 27.0, ""total_volume"": 64.0, ""mid_price"": 1856.5, ""weighted_mid_price"": 1857.546875, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.6}}",16100
,"{""KELP"": {""timestamp"": 16200.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [26.0, NaN, NaN, NaN], ""ask_prices"": [2036.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 26.0, ""best_ask"": 2036.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 26.0, ""total_volume"": 53.0, ""mid_price"": 2034.0, ""weighted_mid_price"": 2034.0377358490566, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.5}, ""RAINFOREST_RESIN"": {""timestamp"": 16200.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [27.0, NaN, NaN, NaN], ""ask_prices"": [10002.0, 10005.0, NaN, NaN], ""ask_volumes"": [-4.0, -27.0, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 27.0, ""best_ask"": 10002.0, ""best_ask_volume"": -4.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 27.0, ""total_volume"": 58.0, ""mid_price"": 9998.5, ""weighted_mid_price"": 10000.137931034482, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.5}, ""SQUID_INK"": {""timestamp"": 16200.0, ""bid_prices"": [1853.0, NaN, NaN, NaN], ""bid_volumes"": [26.0, NaN, NaN, NaN], ""ask_prices"": [1856.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 1853.0, ""best_bid_volume"": 26.0, ""best_ask"": 1856.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 26.0, ""total_volume"": 53.0, ""mid_price"": 1854.5, ""weighted_mid_price"": 1854.5283018867924, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -20.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.65}}",16200
,"{""KELP"": {""timestamp"": 16300.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [2035.0, NaN, NaN, NaN], ""ask_volumes"": [-22.0, NaN, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 22.0, ""best_ask"": 2035.0, ""best_ask_volume"": -22.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 2033.5, ""weighted_mid_price"": 2033.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.5}, ""RAINFOREST_RESIN"": {""timestamp"": 16300.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 21.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -21.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.5}, ""SQUID_INK"": {""timestamp"": 16300.0, ""bid_prices"": [1850.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [1853.0, 1854.0, NaN, NaN], ""ask_volumes"": [-1.0, -21.0, NaN, NaN], ""best_bid"": 1850.0, ""best_bid_volume"": 22.0, ""best_ask"": 1853.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 1851.5, ""weighted_mid_price"": 1851.9772727272727, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -46.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.7}}",16300
,"{""KELP"": {""timestamp"": 16400.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [27.0, NaN, NaN, NaN], ""ask_prices"": [2034.0, 2036.0, NaN, NaN], ""ask_volumes"": [-7.0, -27.0, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 27.0, ""best_ask"": 2034.0, ""best_ask_volume"": -7.0, ""total_ask_volume"": -34.0, ""total_bid_volume"": 27.0, ""total_volume"": 61.0, ""mid_price"": 2033.0, ""weighted_mid_price"": 2034.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.45}, ""RAINFOREST_RESIN"": {""timestamp"": 16400.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 25.0, NaN, NaN], ""ask_prices"": [10002.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-6.0, -2.0, -25.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10002.0, ""best_ask_volume"": -6.0, ""total_ask_volume"": -33.0, ""total_bid_volume"": 27.0, ""total_volume"": 60.0, ""mid_price"": 9999.0, ""weighted_mid_price"": 10000.2, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.3}, ""SQUID_INK"": {""timestamp"": 16400.0, ""bid_prices"": [1848.0, NaN, NaN, NaN], ""bid_volumes"": [27.0, NaN, NaN, NaN], ""ask_prices"": [1850.0, 1851.0, NaN, NaN], ""ask_volumes"": [-7.0, -27.0, NaN, NaN], ""best_bid"": 1848.0, ""best_bid_volume"": 27.0, ""best_ask"": 1850.0, ""best_ask_volume"": -7.0, ""total_ask_volume"": -34.0, ""total_bid_volume"": 27.0, ""total_volume"": 61.0, ""mid_price"": 1849.0, ""weighted_mid_price"": 1849.5573770491803, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -46.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.425}}",16400
,"{""KELP"": {""timestamp"": 16500.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [2035.0, 2036.0, NaN, NaN], ""ask_volumes"": [-1.0, -22.0, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 22.0, ""best_ask"": 2035.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 22.0, ""total_volume"": 45.0, ""mid_price"": 2033.5, ""weighted_mid_price"": 2034.0222222222221, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.475}, ""RAINFOREST_RESIN"": {""timestamp"": 16500.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-22.0, NaN, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 22.0, ""best_ask"": 10005.0, ""best_ask_volume"": -22.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 22.0, ""total_volume"": 44.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.35}, ""SQUID_INK"": {""timestamp"": 16500.0, ""bid_prices"": [1848.0, NaN, NaN, NaN], ""bid_volumes"": [22.0, NaN, NaN, NaN], ""ask_prices"": [1849.0, 1851.0, NaN, NaN], ""ask_volumes"": [-1.0, -22.0, NaN, NaN], ""best_bid"": 1848.0, ""best_bid_volume"": 22.0, ""best_ask"": 1849.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 22.0, ""total_volume"": 45.0, ""mid_price"": 1848.5, ""weighted_mid_price"": 1849.4888888888888, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -39.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.225}}",16500
,"{""KELP"": {""timestamp"": 16600.0, ""bid_prices"": [2033.0, 2032.0, NaN, NaN], ""bid_volumes"": [7.0, 26.0, NaN, NaN], ""ask_prices"": [2036.0, NaN, NaN, NaN], ""ask_volumes"": [-26.0, NaN, NaN, NaN], ""best_bid"": 2033.0, ""best_bid_volume"": 7.0, ""best_ask"": 2036.0, ""best_ask_volume"": -26.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 33.0, ""total_volume"": 59.0, ""mid_price"": 2034.5, ""weighted_mid_price"": 2033.8813559322034, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.575}, ""RAINFOREST_RESIN"": {""timestamp"": 16600.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [26.0, NaN, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-26.0, NaN, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 26.0, ""best_ask"": 10005.0, ""best_ask_volume"": -26.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 26.0, ""total_volume"": 52.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.35}, ""SQUID_INK"": {""timestamp"": 16600.0, ""bid_prices"": [1848.0, 1847.0, NaN, NaN], ""bid_volumes"": [7.0, 26.0, NaN, NaN], ""ask_prices"": [1850.0, NaN, NaN, NaN], ""ask_volumes"": [-26.0, NaN, NaN, NaN], ""best_bid"": 1848.0, ""best_bid_volume"": 7.0, ""best_ask"": 1850.0, ""best_ask_volume"": -26.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 33.0, ""total_volume"": 59.0, ""mid_price"": 1849.0, ""weighted_mid_price"": 1848.4406779661017, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -38.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1851.25}}",16600
,"{""KELP"": {""timestamp"": 16700.0, ""bid_prices"": [2032.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [2036.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 25.0, ""best_ask"": 2036.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 2034.0, ""weighted_mid_price"": 2034.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.625}, ""RAINFOREST_RESIN"": {""timestamp"": 16700.0, ""bid_prices"": [10002.0, 9998.0, 9995.0, NaN], ""bid_volumes"": [1.0, 2.0, 25.0, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 10002.0, ""best_bid_volume"": 1.0, ""best_ask"": 10005.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 28.0, ""total_volume"": 53.0, ""mid_price"": 10003.5, ""weighted_mid_price"": 9999.962264150943, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.525}, ""SQUID_INK"": {""timestamp"": 16700.0, ""bid_prices"": [1842.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [1845.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 1842.0, ""best_bid_volume"": 25.0, ""best_ask"": 1845.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 1843.5, ""weighted_mid_price"": 1843.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -12.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1850.875}}",16700
,"{""KELP"": {""timestamp"": 16800.0, ""bid_prices"": [2034.0, 2033.0, NaN, NaN], ""bid_volumes"": [2.0, 27.0, NaN, NaN], ""ask_prices"": [2036.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 2034.0, ""best_bid_volume"": 2.0, ""best_ask"": 2036.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 29.0, ""total_volume"": 56.0, ""mid_price"": 2035.0, ""weighted_mid_price"": 2034.482142857143, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 27.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.725}, ""RAINFOREST_RESIN"": {""timestamp"": 16800.0, ""bid_prices"": [10000.0, 9996.0, 9995.0, NaN], ""bid_volumes"": [2.0, 2.0, 25.0, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -25.0, NaN, NaN], ""best_bid"": 10000.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 29.0, ""total_volume"": 56.0, ""mid_price"": 10002.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 18.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.775}, ""SQUID_INK"": {""timestamp"": 16800.0, ""bid_prices"": [1838.0, 1837.0, NaN, NaN], ""bid_volumes"": [2.0, 27.0, NaN, NaN], ""ask_prices"": [1840.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 1838.0, ""best_bid_volume"": 2.0, ""best_ask"": 1840.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 29.0, ""total_volume"": 56.0, ""mid_price"": 1839.0, ""weighted_mid_price"": 1838.482142857143, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 13.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1850.325}}",16800
,"{""KELP"": {""timestamp"": 16900.0, ""bid_prices"": [2033.0, 2032.0, NaN, NaN], ""bid_volumes"": [2.0, 22.0, NaN, NaN], ""ask_prices"": [2036.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 2033.0, ""best_bid_volume"": 2.0, ""best_ask"": 2036.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 2034.5, ""weighted_mid_price"": 2034.0416666666667, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 25.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2033.725}, ""RAINFOREST_RESIN"": {""timestamp"": 16900.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 22.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -22.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 16.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.825}, ""SQUID_INK"": {""timestamp"": 16900.0, ""bid_prices"": [1842.0, NaN, NaN, NaN], ""bid_volumes"": [24.0, NaN, NaN, NaN], ""ask_prices"": [1845.0, NaN, NaN, NaN], ""ask_volumes"": [-24.0, NaN, NaN, NaN], ""best_bid"": 1842.0, ""best_bid_volume"": 24.0, ""best_ask"": 1845.0, ""best_ask_volume"": -24.0, ""total_ask_volume"": -24.0, ""total_bid_volume"": 24.0, ""total_volume"": 48.0, ""mid_price"": 1843.5, ""weighted_mid_price"": 1843.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 40.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1849.825}}",16900
