sandboxLog,lambdaLog,timestamp
,8100: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=-1,8100
,8200: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=-1,8200
,8300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8300
,8400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8400
,8500: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8500
,8600: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8600
,8700: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8700
,8800: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8800
,8900: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,8900
,9000: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9000
,9100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9100
,9200: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9200
,9300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9300
,9400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9400
,9500: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9500
,9600: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9600
,9700: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9700
,9800: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,9800
,9900: latest_price=2025.5 -- high_bound=2025.0 -- low_bound=2024.0 -- dc_signal=1,9900
,10000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,10000
,10100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,10100
,10200: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=-1,10200
,10300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,10300
,10400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,10400
,10500: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,10500
,10600: latest_price=2022.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,10600
,10700: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,10700
,10800: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,10800
,10900: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,10900
,11000: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11000
,11100: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11100
,11200: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11200
,11300: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11300
,11400: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11400
,11500: latest_price=2023.0 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11500
,11600: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,11600
,11700: latest_price=2022.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,11700
,11800: latest_price=2023.0 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11800
,11900: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=-1,11900
,12000: latest_price=2024.5 -- high_bound=2024.0 -- low_bound=2022.5 -- dc_signal=1,12000
,12100: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12100
,12200: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12200
,12300: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12300
,12400: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12400
,12500: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12500
,12600: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2022.5 -- dc_signal=1,12600
,12700: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=1,12700
,12800: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=1,12800
,12900: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2024.0 -- dc_signal=1,12900
,13000: latest_price=2025.5 -- high_bound=2024.5 -- low_bound=2024.0 -- dc_signal=1,13000
,13100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,13100
,13200: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=-1,13200
,13300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13300
,13400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13400
,13500: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13500
,13600: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13600
,13700: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13700
,13800: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13800
,13900: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=-1,13900
,14000: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14000
,14100: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14100
,14200: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14200
,14300: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14300
,14400: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14400
,14500: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14500
,14600: latest_price=2023.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,14600
,14700: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,14700
,14800: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,14800
,14900: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,14900
,15000: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15000
,15100: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15100
,15200: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15200
,15300: latest_price=2023.0 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15300
,15400: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15400
,15500: latest_price=2023.0 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15500
,15600: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15600
,15700: latest_price=2023.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=-1,15700
,15800: latest_price=2025.5 -- high_bound=2024.5 -- low_bound=2023.0 -- dc_signal=1,15800
,15900: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,15900
,16000: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,16000
,16100: latest_price=2022.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,16100
,16200: latest_price=2022.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16200
,16300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16300
,16400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16400
,16500: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16500
,16600: latest_price=2022.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16600
,16700: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16700
,16800: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16800
,16900: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,16900
,17000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17000
,17100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17100
,17200: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17200
,17300: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17300
,17400: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17400
,17500: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2022.5 -- dc_signal=-1,17500
,17600: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,17600
,17700: latest_price=2025.5 -- high_bound=2025.0 -- low_bound=2024.0 -- dc_signal=1,17700
,17800: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,17800
,17900: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,17900
,18000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,18000
,18100: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,18100
,18200: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,18200
,18300: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18300
,18400: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18400
,18500: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18500
,18600: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18600
,18700: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18700
,18800: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18800
,18900: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,18900
,19000: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,19000
,19100: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,19100
,19200: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,19200
,19300: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,19300
,19400: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=1,19400
,19500: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,19500
,19600: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,19600
,19700: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,19700
,19800: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,19800
,19900: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,19900
,20000: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=1,20000
,20100: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2025.0 -- dc_signal=-1,20100
,20200: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,20200
,20300: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,20300
,20400: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,20400
,20500: latest_price=2026.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,20500
,20600: latest_price=2025.0 -- high_bound=2026.0 -- low_bound=2024.0 -- dc_signal=1,20600
,20700: latest_price=2026.0 -- high_bound=2026.0 -- low_bound=2024.0 -- dc_signal=1,20700
,20800: latest_price=2025.5 -- high_bound=2026.0 -- low_bound=2024.0 -- dc_signal=1,20800
,20900: latest_price=2026.5 -- high_bound=2026.0 -- low_bound=2024.0 -- dc_signal=1,20900
,21000: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2024.0 -- dc_signal=1,21000
,21100: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2024.5 -- dc_signal=1,21100
,21200: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2024.5 -- dc_signal=1,21200
,21300: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2024.5 -- dc_signal=1,21300
,21400: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2025.0 -- dc_signal=1,21400
,21500: latest_price=2026.5 -- high_bound=2026.5 -- low_bound=2025.0 -- dc_signal=1,21500
,21600: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,21600
,21700: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,21700
,21800: latest_price=2026.0 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,21800
,21900: latest_price=2026.0 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,21900
,22000: latest_price=2026.0 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,22000
,22100: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,22100
,22200: latest_price=2025.5 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=1,22200
,22300: latest_price=2024.5 -- high_bound=2026.5 -- low_bound=2025.5 -- dc_signal=-1,22300
,22400: latest_price=2024.5 -- high_bound=2026.5 -- low_bound=2024.5 -- dc_signal=-1,22400
,22500: latest_price=2024.5 -- high_bound=2026.0 -- low_bound=2024.5 -- dc_signal=-1,22500
,22600: latest_price=2025.0 -- high_bound=2026.0 -- low_bound=2024.5 -- dc_signal=-1,22600
,22700: latest_price=2024.5 -- high_bound=2026.0 -- low_bound=2024.5 -- dc_signal=-1,22700
,22800: latest_price=2024.5 -- high_bound=2026.0 -- low_bound=2024.5 -- dc_signal=-1,22800
,22900: latest_price=2024.5 -- high_bound=2026.0 -- low_bound=2024.5 -- dc_signal=-1,22900
,23000: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2024.5 -- dc_signal=-1,23000
,23100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,23100
,23200: latest_price=2023.5 -- high_bound=2025.0 -- low_bound=2024.0 -- dc_signal=-1,23200
,23300: latest_price=2024.5 -- high_bound=2025.0 -- low_bound=2023.5 -- dc_signal=-1,23300
,23400: latest_price=2024.5 -- high_bound=2025.0 -- low_bound=2023.5 -- dc_signal=-1,23400
,23500: latest_price=2024.0 -- high_bound=2025.0 -- low_bound=2023.5 -- dc_signal=-1,23500
,23600: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,23600
,23700: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=-1,23700
,23800: latest_price=2025.0 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=1,23800
,23900: latest_price=2025.5 -- high_bound=2025.0 -- low_bound=2023.5 -- dc_signal=1,23900
,24000: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=1,24000
,24100: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=1,24100
,24200: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,24200
,24300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,24300
,24400: latest_price=2025.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,24400
,24500: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,24500
,24600: latest_price=2023.0 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=-1,24600
,24700: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,24700
,24800: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,24800
,24900: latest_price=2025.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,24900
,25000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,25000
,25100: latest_price=2023.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,25100
,25200: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,25200
,25300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=-1,25300
,25400: latest_price=2025.5 -- high_bound=2025.0 -- low_bound=2023.0 -- dc_signal=1,25400
,25500: latest_price=2023.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,25500
,25600: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,25600
,25700: latest_price=2024.0 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,25700
,25800: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,25800
,25900: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,25900
,26000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.0 -- dc_signal=1,26000
,26100: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=1,26100
,26200: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=1,26200
,26300: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2023.5 -- dc_signal=1,26300
,26400: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2023.5 -- dc_signal=1,26400
,26500: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2024.0 -- dc_signal=1,26500
,26600: latest_price=2024.5 -- high_bound=2024.5 -- low_bound=2024.0 -- dc_signal=1,26600
,26700: latest_price=2024.0 -- high_bound=2024.5 -- low_bound=2024.5 -- dc_signal=-1,26700
,26800: latest_price=2025.5 -- high_bound=2024.5 -- low_bound=2024.0 -- dc_signal=1,26800
,26900: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,26900
,27000: latest_price=2024.5 -- high_bound=2025.5 -- low_bound=2024.0 -- dc_signal=1,27000
