timestamp,buyer,seller,symbol,currency,price,quantity
9100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
9200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,27
9200,,,KELP,SEASHELLS,2025,1
9300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
9400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
9500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
9600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
9700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
9800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,26
9900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,10
10300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,4
10300,,,KELP,SEASHELLS,2024,1
10300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
10400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
10500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,4
10600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,4
10700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,5
10800,,,RAINFOREST_RESIN,SEASHELLS,10004,2
10800,,,RAINFOREST_RESIN,SEASHELLS,10004,10
11100,,,RAINFOREST_RESIN,SEASHELLS,9998,3
11100,,,RAINFOREST_RESIN,SEASHELLS,9998,4
11300,,,KELP,SEASHELLS,2022,3
11400,,,KELP,SEASHELLS,2022,2
11400,,,RAINFOREST_RESIN,SEASHELLS,9996,1
11500,,,RAINFOREST_RESIN,SEASHELLS,10002,2
11700,,,KELP,SEASHELLS,2023,2
11800,,,KELP,SEASHELLS,2025,1
12000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
12100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
12200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
12300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,6
12400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,26
12400,,,KELP,SEASHELLS,2026,15
12500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,20
12500,,,KELP,SEASHELLS,2023,1
12600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,22
12700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
12800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
12900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,3
13000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
13000,,,KELP,SEASHELLS,2025,1
13100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
13200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,2
13200,,,RAINFOREST_RESIN,SEASHELLS,9998,2
13300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,16
13300,,,KELP,SEASHELLS,2026,2
13300,,,RAINFOREST_RESIN,SEASHELLS,10005,2
13600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,10
13600,,,KELP,SEASHELLS,2023,1
13700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
13800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
13900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,6
14000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
14100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
14200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,21
14200,,,KELP,SEASHELLS,2023,1
14300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
14400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
14500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
14600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,2
14700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,7
14800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,6
14900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,4
15000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
15000,,,KELP,SEASHELLS,2024,2
15100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,22
15200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,6
15200,,,KELP,SEASHELLS,2022,1
15300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,26
15300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
15400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
15500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
15600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
15600,,,KELP,SEASHELLS,2025,2
15600,,,RAINFOREST_RESIN,SEASHELLS,10004,2
15700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,5
15700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
15800,,,KELP,SEASHELLS,2025,1
16200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
16200,,,KELP,SEASHELLS,2023,1
16200,,,KELP,SEASHELLS,2023,1
16300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
16300,,,RAINFOREST_RESIN,SEASHELLS,10005,8
16400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,3
16400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
16500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,7
16600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
16600,,,KELP,SEASHELLS,2023,1
16700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
16700,,,KELP,SEASHELLS,2025,1
16800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,13
16800,,,RAINFOREST_RESIN,SEASHELLS,9995,5
18200,,,KELP,SEASHELLS,2024,4
18200,,,KELP,SEASHELLS,2024,1
18500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,2
18500,,,KELP,SEASHELLS,2026,1
18600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
18700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,1
19000,,,KELP,SEASHELLS,2024,10
19200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
19300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
19300,,,KELP,SEASHELLS,2024,1
19300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
19400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,26
19500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,23
19600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
19700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
19700,,,KELP,SEASHELLS,2024,1
19800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
19900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
20000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,27
20100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
20100,,,RAINFOREST_RESIN,SEASHELLS,10002,4
20200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
20300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,27
20300,,,KELP,SEASHELLS,2024,1
20400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,4
20400,,,KELP,SEASHELLS,2025,4
20500,,SUBMISSION,KELP,SEASHELLS,2025,4
20500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
20500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
20600,,SUBMISSION,KELP,SEASHELLS,2023,26
20600,,SUBMISSION,KELP,SEASHELLS,2023,2
20600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
20700,,SUBMISSION,KELP,SEASHELLS,2025,6
20700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
20700,,,RAINFOREST_RESIN,SEASHELLS,10000,6
20800,,SUBMISSION,KELP,SEASHELLS,2024,2
20800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
20900,,SUBMISSION,KELP,SEASHELLS,2026,1
20900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,23
21000,,SUBMISSION,KELP,SEASHELLS,2024,26
21000,,SUBMISSION,KELP,SEASHELLS,2024,2
21000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
21100,,SUBMISSION,KELP,SEASHELLS,2024,2
21100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
21200,,SUBMISSION,KELP,SEASHELLS,2024,22
21200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
21300,,SUBMISSION,KELP,SEASHELLS,2024,1
21300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,7
21300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
21300,,,RAINFOREST_RESIN,SEASHELLS,9996,7
21400,,SUBMISSION,KELP,SEASHELLS,2024,6
21400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,28
21500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
21600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
21700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
21700,,,KELP,SEASHELLS,2027,8
21800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
21900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
22000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,21
22100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,7
22100,,,KELP,SEASHELLS,2024,1
22200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
22200,,,RAINFOREST_RESIN,SEASHELLS,9998,6
22400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
22500,,,KELP,SEASHELLS,2026,11
22700,,,KELP,SEASHELLS,2023,1
22800,,,KELP,SEASHELLS,2023,1
22800,,,RAINFOREST_RESIN,SEASHELLS,9998,2
23200,,,KELP,SEASHELLS,2023,2
23200,,,RAINFOREST_RESIN,SEASHELLS,9998,2
23300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
23500,,,KELP,SEASHELLS,2023,1
23700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
23700,,,RAINFOREST_RESIN,SEASHELLS,9996,2
23700,,,RAINFOREST_RESIN,SEASHELLS,9996,6
23800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,30
23900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,30
23900,,,KELP,SEASHELLS,2025,1
24000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,9
24100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
24100,,,KELP,SEASHELLS,2025,1
24100,,,RAINFOREST_RESIN,SEASHELLS,9995,8
24200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,6
24300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
24400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
24500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
24500,,,KELP,SEASHELLS,2022,2
24500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
24600,SUBMISSION,,KELP,SEASHELLS,2024,2
24600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,2
24600,,,KELP,SEASHELLS,2024,5
24700,SUBMISSION,,KELP,SEASHELLS,2026,25
24700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,25
24800,SUBMISSION,,KELP,SEASHELLS,2026,23
24800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,23
24900,SUBMISSION,,KELP,SEASHELLS,2026,22
24900,SUBMISSION,,KELP,SEASHELLS,2026,1
24900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
24900,,,KELP,SEASHELLS,2024,4
25000,SUBMISSION,,KELP,SEASHELLS,2026,23
25000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,11
25100,SUBMISSION,,KELP,SEASHELLS,2024,4
25100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
25200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
25200,,,KELP,SEASHELLS,2025,1
25200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
25200,,,RAINFOREST_RESIN,SEASHELLS,9998,3
25200,,,RAINFOREST_RESIN,SEASHELLS,9998,5
25300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
25300,,,KELP,SEASHELLS,2023,1
25400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
25500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
25600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
25700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
25700,,,RAINFOREST_RESIN,SEASHELLS,10004,2
25800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,4
25800,,,KELP,SEASHELLS,2023,1
25900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
26000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
26000,,,KELP,SEASHELLS,2023,7
26100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,7
26200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
26300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
26300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
26400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,22
26400,,,KELP,SEASHELLS,2023,1
26500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
26600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
26600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
26700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,2
26800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
26900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
26900,,,KELP,SEASHELLS,2023,1
27000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,28
27100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,16
27300,,,KELP,SEASHELLS,2025,1
27600,,,KELP,SEASHELLS,2023,1
27600,,,RAINFOREST_RESIN,SEASHELLS,9998,4
27700,,,KELP,SEASHELLS,2023,5
27800,,,KELP,SEASHELLS,2025,1
27900,,,KELP,SEASHELLS,2025,1
28200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,2
28200,,,KELP,SEASHELLS,2025,5
28300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
28400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
28400,,,KELP,SEASHELLS,2023,1
28500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,23
28600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
28700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,27
29000,,,KELP,SEASHELLS,2024,1
29000,,,RAINFOREST_RESIN,SEASHELLS,10005,8
29200,,SUBMISSION,KELP,SEASHELLS,2026,1
29300,,SUBMISSION,KELP,SEASHELLS,2024,30
29300,,SUBMISSION,KELP,SEASHELLS,2024,2
29300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,3
29300,,,KELP,SEASHELLS,2026,2
29300,,,KELP,SEASHELLS,2026,10
29400,,SUBMISSION,KELP,SEASHELLS,2024,24
29400,,SUBMISSION,KELP,SEASHELLS,2024,1
29400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
29400,,,KELP,SEASHELLS,2024,1
29400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
29500,,SUBMISSION,KELP,SEASHELLS,2024,2
29500,,SUBMISSION,KELP,SEASHELLS,2024,27
29500,,SUBMISSION,KELP,SEASHELLS,2024,2
29500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
29600,,SUBMISSION,KELP,SEASHELLS,2024,2
29600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
29700,,SUBMISSION,KELP,SEASHELLS,2024,2
29700,,SUBMISSION,KELP,SEASHELLS,2024,7
29700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,4
29700,,,KELP,SEASHELLS,2024,1
29800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
29900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,21
30000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
30000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
30000,,,RAINFOREST_RESIN,SEASHELLS,9998,3
30100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
30200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
30200,,,KELP,SEASHELLS,2027,10
30300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,9
30300,,,KELP,SEASHELLS,2026,1
30400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,8
30500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
30600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,4
30600,,,KELP,SEASHELLS,2024,1
30600,,,KELP,SEASHELLS,2027,1
30600,,,RAINFOREST_RESIN,SEASHELLS,10004,1
30700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,30
30800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
30900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,6
31000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,4
31100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
31200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
31300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
31300,,,KELP,SEASHELLS,2023,13
31400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
31500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,9
31600,,,KELP,SEASHELLS,2025,1
31900,,,RAINFOREST_RESIN,SEASHELLS,10005,2
32400,,,KELP,SEASHELLS,2023,1
32500,,,KELP,SEASHELLS,2023,1
32600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
32600,,,KELP,SEASHELLS,2027,2
32600,,,RAINFOREST_RESIN,SEASHELLS,10005,2
32700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
32800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
32800,,,RAINFOREST_RESIN,SEASHELLS,9995,9
32900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
33000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
33000,,,RAINFOREST_RESIN,SEASHELLS,10002,6
33100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
33100,,,KELP,SEASHELLS,2023,1
33200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,7
33200,,,KELP,SEASHELLS,2023,1
33200,,,KELP,SEASHELLS,2024,10
33300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
33400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,2
33500,,,KELP,SEASHELLS,2026,1
33500,,,RAINFOREST_RESIN,SEASHELLS,10004,1
33600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,6
33700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
33800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
33900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,24
34000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
34000,,,KELP,SEASHELLS,2023,1
34100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
34100,,,RAINFOREST_RESIN,SEASHELLS,9995,3
34200,SUBMISSION,,KELP,SEASHELLS,2024,1
34200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,23
34200,,,KELP,SEASHELLS,2022,9
34300,SUBMISSION,,KELP,SEASHELLS,2026,22
34300,SUBMISSION,,KELP,SEASHELLS,2026,1
34300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
34400,SUBMISSION,,KELP,SEASHELLS,2025,2
34400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,2
34500,SUBMISSION,,KELP,SEASHELLS,2023,5
34500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,30
34600,SUBMISSION,,KELP,SEASHELLS,2023,1
34600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9995,10
34700,SUBMISSION,,KELP,SEASHELLS,2026,24
34800,SUBMISSION,,KELP,SEASHELLS,2026,23
34800,SUBMISSION,,KELP,SEASHELLS,2026,2
34900,SUBMISSION,,KELP,SEASHELLS,2026,19
35000,,,KELP,SEASHELLS,2025,1
35000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
35100,,,RAINFOREST_RESIN,SEASHELLS,10002,3
35200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,10
35300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
35300,,,KELP,SEASHELLS,2025,1
35300,,,KELP,SEASHELLS,2023,8
35400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,25
35400,,,KELP,SEASHELLS,2025,1
35400,,,RAINFOREST_RESIN,SEASHELLS,10002,3
35500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
35600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10005,26
35700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
35800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,1
35800,,,KELP,SEASHELLS,2023,2
35900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,2
