sandboxLog,lambdaLog,timestamp
,"{""KELP"": {""timestamp"": 14800.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [31.0, NaN, NaN, NaN], ""ask_prices"": [2032.0, 2034.0, NaN, NaN], ""ask_volumes"": [-3.0, -31.0, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 31.0, ""best_ask"": 2032.0, ""best_ask_volume"": -3.0, ""total_ask_volume"": -34.0, ""total_bid_volume"": 31.0, ""total_volume"": 65.0, ""mid_price"": 2031.0, ""weighted_mid_price"": 2032.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 46.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.4}, ""RAINFOREST_RESIN"": {""timestamp"": 14800.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 30.0, NaN, NaN], ""ask_prices"": [9998.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-1.0, -1.0, -30.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 9998.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -32.0, ""total_bid_volume"": 31.0, ""total_volume"": 63.0, ""mid_price"": 9997.0, ""weighted_mid_price"": 9999.968253968254, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 6.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.225}, ""SQUID_INK"": {""timestamp"": 14800.0, ""bid_prices"": [1977.0, NaN, NaN, NaN], ""bid_volumes"": [31.0, NaN, NaN, NaN], ""ask_prices"": [1979.0, 1980.0, NaN, NaN], ""ask_volumes"": [-3.0, -31.0, NaN, NaN], ""best_bid"": 1977.0, ""best_bid_volume"": 31.0, ""best_ask"": 1979.0, ""best_ask_volume"": -3.0, ""total_ask_volume"": -34.0, ""total_bid_volume"": 31.0, ""total_volume"": 65.0, ""mid_price"": 1978.0, ""weighted_mid_price"": 1978.5230769230768, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 21.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1976.5807947926542}}",14800
,"{""KELP"": {""timestamp"": 14900.0, ""bid_prices"": [2032.0, 2030.0, NaN, NaN], ""bid_volumes"": [4.0, 26.0, NaN, NaN], ""ask_prices"": [2034.0, NaN, NaN, NaN], ""ask_volumes"": [-26.0, NaN, NaN, NaN], ""best_bid"": 2032.0, ""best_bid_volume"": 4.0, ""best_ask"": 2034.0, ""best_ask_volume"": -26.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 30.0, ""total_volume"": 56.0, ""mid_price"": 2033.0, ""weighted_mid_price"": 2032.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 46.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.5}, ""RAINFOREST_RESIN"": {""timestamp"": 14900.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 25.0, NaN, NaN], ""ask_prices"": [10002.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-1.0, -1.0, -25.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10002.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 26.0, ""total_volume"": 53.0, ""mid_price"": 9999.0, ""weighted_mid_price"": 10000.037735849057, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.225}, ""SQUID_INK"": {""timestamp"": 14900.0, ""bid_prices"": [1978.0, 1976.0, NaN, NaN], ""bid_volumes"": [4.0, 26.0, NaN, NaN], ""ask_prices"": [1980.0, NaN, NaN, NaN], ""ask_volumes"": [-26.0, NaN, NaN, NaN], ""best_bid"": 1978.0, ""best_bid_volume"": 4.0, ""best_ask"": 1980.0, ""best_ask_volume"": -26.0, ""total_ask_volume"": -26.0, ""total_bid_volume"": 30.0, ""total_volume"": 56.0, ""mid_price"": 1979.0, ""weighted_mid_price"": 1978.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -10.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1977.0725656259874}}",14900
,"{""KELP"": {""timestamp"": 15000.0, ""bid_prices"": [2031.0, 2030.0, NaN, NaN], ""bid_volumes"": [4.0, 27.0, NaN, NaN], ""ask_prices"": [2034.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 2031.0, ""best_bid_volume"": 4.0, ""best_ask"": 2034.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 31.0, ""total_volume"": 58.0, ""mid_price"": 2032.5, ""weighted_mid_price"": 2031.9310344827586, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.575}, ""RAINFOREST_RESIN"": {""timestamp"": 15000.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 25.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -25.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 27.0, ""total_volume"": 54.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.275}, ""SQUID_INK"": {""timestamp"": 15000.0, ""bid_prices"": [1977.0, NaN, NaN, NaN], ""bid_volumes"": [31.0, NaN, NaN, NaN], ""ask_prices"": [1980.0, NaN, NaN, NaN], ""ask_volumes"": [-27.0, NaN, NaN, NaN], ""best_bid"": 1977.0, ""best_bid_volume"": 31.0, ""best_ask"": 1980.0, ""best_ask_volume"": -27.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 31.0, ""total_volume"": 58.0, ""mid_price"": 1978.5, ""weighted_mid_price"": 1978.396551724138, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -14.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1977.0939449363325}}",15000
,"{""KELP"": {""timestamp"": 15100.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [21.0, NaN, NaN, NaN], ""ask_prices"": [2034.0, NaN, NaN, NaN], ""ask_volumes"": [-21.0, NaN, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 21.0, ""best_ask"": 2034.0, ""best_ask_volume"": -21.0, ""total_ask_volume"": -21.0, ""total_bid_volume"": 21.0, ""total_volume"": 42.0, ""mid_price"": 2032.0, ""weighted_mid_price"": 2032.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.7}, ""RAINFOREST_RESIN"": {""timestamp"": 15100.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 20.0, NaN, NaN], ""ask_prices"": [9998.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-1.0, -1.0, -20.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 9998.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -22.0, ""total_bid_volume"": 21.0, ""total_volume"": 43.0, ""mid_price"": 9997.0, ""weighted_mid_price"": 9999.953488372093, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 7.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.25}, ""SQUID_INK"": {""timestamp"": 15100.0, ""bid_prices"": [1977.0, NaN, NaN, NaN], ""bid_volumes"": [21.0, NaN, NaN, NaN], ""ask_prices"": [1981.0, NaN, NaN, NaN], ""ask_volumes"": [-21.0, NaN, NaN, NaN], ""best_bid"": 1977.0, ""best_bid_volume"": 21.0, ""best_ask"": 1981.0, ""best_ask_volume"": -21.0, ""total_ask_volume"": -21.0, ""total_bid_volume"": 21.0, ""total_volume"": 42.0, ""mid_price"": 1979.0, ""weighted_mid_price"": 1979.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -14.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1977.3672403908777}}",15100
,"{""KELP"": {""timestamp"": 15200.0, ""bid_prices"": [2031.0, 2030.0, NaN, NaN], ""bid_volumes"": [8.0, 23.0, NaN, NaN], ""ask_prices"": [2034.0, NaN, NaN, NaN], ""ask_volumes"": [-23.0, NaN, NaN, NaN], ""best_bid"": 2031.0, ""best_bid_volume"": 8.0, ""best_ask"": 2034.0, ""best_ask_volume"": -23.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 31.0, ""total_volume"": 54.0, ""mid_price"": 2032.5, ""weighted_mid_price"": 2031.851851851852, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.7}, ""RAINFOREST_RESIN"": {""timestamp"": 15200.0, ""bid_prices"": [10000.0, 9996.0, 9995.0, NaN], ""bid_volumes"": [4.0, 2.0, 21.0, NaN], ""ask_prices"": [10002.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-4.0, -2.0, -21.0, NaN], ""best_bid"": 10000.0, ""best_bid_volume"": 4.0, ""best_ask"": 10002.0, ""best_ask_volume"": -4.0, ""total_ask_volume"": -27.0, ""total_bid_volume"": 27.0, ""total_volume"": 54.0, ""mid_price"": 10001.0, ""weighted_mid_price"": 10000.148148148148, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 8.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.25}, ""SQUID_INK"": {""timestamp"": 15200.0, ""bid_prices"": [1978.0, 1977.0, 1976.0, NaN], ""bid_volumes"": [4.0, 6.0, 21.0, NaN], ""ask_prices"": [1980.0, NaN, NaN, NaN], ""ask_volumes"": [-23.0, NaN, NaN, NaN], ""best_bid"": 1978.0, ""best_bid_volume"": 4.0, ""best_ask"": 1980.0, ""best_ask_volume"": -23.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 31.0, ""total_volume"": 54.0, ""mid_price"": 1979.0, ""weighted_mid_price"": 1977.962962962963, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -14.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1977.4729440945816}}",15200
,"{""KELP"": {""timestamp"": 15300.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [24.0, NaN, NaN, NaN], ""ask_prices"": [2032.0, 2034.0, NaN, NaN], ""ask_volumes"": [-6.0, -24.0, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 24.0, ""best_ask"": 2032.0, ""best_ask_volume"": -6.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 24.0, ""total_volume"": 54.0, ""mid_price"": 2031.0, ""weighted_mid_price"": 2032.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.675}, ""RAINFOREST_RESIN"": {""timestamp"": 15300.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 22.0, NaN, NaN], ""ask_prices"": [10002.0, 10004.0, 10005.0, NaN], ""ask_volumes"": [-7.0, -2.0, -22.0, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10002.0, ""best_ask_volume"": -7.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 24.0, ""total_volume"": 55.0, ""mid_price"": 9999.0, ""weighted_mid_price"": 10000.254545454545, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 8.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.05}, ""SQUID_INK"": {""timestamp"": 15300.0, ""bid_prices"": [1976.0, 1975.0, NaN, NaN], ""bid_volumes"": [2.0, 22.0, NaN, NaN], ""ask_prices"": [1977.0, 1979.0, NaN, NaN], ""ask_volumes"": [-6.0, -24.0, NaN, NaN], ""best_bid"": 1976.0, ""best_bid_volume"": 2.0, ""best_ask"": 1977.0, ""best_ask_volume"": -6.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 24.0, ""total_volume"": 54.0, ""mid_price"": 1976.5, ""weighted_mid_price"": 1977.037037037037, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -18.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1976.829240390878}}",15300
,"{""KELP"": {""timestamp"": 15400.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [2034.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 30.0, ""best_ask"": 2034.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 2032.0, ""weighted_mid_price"": 2032.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.7}, ""RAINFOREST_RESIN"": {""timestamp"": 15400.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [10005.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 30.0, ""best_ask"": 10005.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 8.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 10000.05}, ""SQUID_INK"": {""timestamp"": 15400.0, ""bid_prices"": [1972.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [1976.0, NaN, NaN, NaN], ""ask_volumes"": [-30.0, NaN, NaN, NaN], ""best_bid"": 1972.0, ""best_bid_volume"": 30.0, ""best_ask"": 1976.0, ""best_ask_volume"": -30.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 1974.0, ""weighted_mid_price"": 1974.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": -18.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1976.0442403908778}}",15400
,"{""KELP"": {""timestamp"": 15500.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [2033.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 25.0, ""best_ask"": 2033.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 2031.5, ""weighted_mid_price"": 2031.5, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.7}, ""RAINFOREST_RESIN"": {""timestamp"": 15500.0, ""bid_prices"": [9995.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [9998.0, 10005.0, NaN, NaN], ""ask_volumes"": [-11.0, -25.0, NaN, NaN], ""best_bid"": 9995.0, ""best_bid_volume"": 25.0, ""best_ask"": 9998.0, ""best_ask_volume"": -11.0, ""total_ask_volume"": -36.0, ""total_bid_volume"": 25.0, ""total_volume"": 61.0, ""mid_price"": 9996.5, ""weighted_mid_price"": 9999.639344262296, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 8.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.875}, ""SQUID_INK"": {""timestamp"": 15500.0, ""bid_prices"": [1972.0, NaN, NaN, NaN], ""bid_volumes"": [25.0, NaN, NaN, NaN], ""ask_prices"": [1976.0, NaN, NaN, NaN], ""ask_volumes"": [-25.0, NaN, NaN, NaN], ""best_bid"": 1972.0, ""best_bid_volume"": 25.0, ""best_ask"": 1976.0, ""best_ask_volume"": -25.0, ""total_ask_volume"": -25.0, ""total_bid_volume"": 25.0, ""total_volume"": 50.0, ""mid_price"": 1974.0, ""weighted_mid_price"": 1974.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 12.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1975.9742403908776}}",15500
,"{""KELP"": {""timestamp"": 15600.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [23.0, NaN, NaN, NaN], ""ask_prices"": [2033.0, 2034.0, NaN, NaN], ""ask_volumes"": [-1.0, -22.0, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 23.0, ""best_ask"": 2033.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 23.0, ""total_volume"": 46.0, ""mid_price"": 2031.5, ""weighted_mid_price"": 2031.9782608695652, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.725}, ""RAINFOREST_RESIN"": {""timestamp"": 15600.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [1.0, 22.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-1.0, -22.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 1.0, ""best_ask"": 10004.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 23.0, ""total_volume"": 46.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.925}, ""SQUID_INK"": {""timestamp"": 15600.0, ""bid_prices"": [1972.0, NaN, NaN, NaN], ""bid_volumes"": [23.0, NaN, NaN, NaN], ""ask_prices"": [1976.0, NaN, NaN, NaN], ""ask_volumes"": [-23.0, NaN, NaN, NaN], ""best_bid"": 1972.0, ""best_bid_volume"": 23.0, ""best_ask"": 1976.0, ""best_ask_volume"": -23.0, ""total_ask_volume"": -23.0, ""total_bid_volume"": 23.0, ""total_volume"": 46.0, ""mid_price"": 1974.0, ""weighted_mid_price"": 1974.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 12.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1975.9207858454233}}",15600
,"{""KELP"": {""timestamp"": 15700.0, ""bid_prices"": [2030.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [2032.0, 2033.0, NaN, NaN], ""ask_volumes"": [-1.0, -30.0, NaN, NaN], ""best_bid"": 2030.0, ""best_bid_volume"": 30.0, ""best_ask"": 2032.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 30.0, ""total_volume"": 61.0, ""mid_price"": 2031.0, ""weighted_mid_price"": 2031.5081967213114, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 42.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 2031.675}, ""RAINFOREST_RESIN"": {""timestamp"": 15700.0, ""bid_prices"": [9996.0, 9995.0, NaN, NaN], ""bid_volumes"": [2.0, 28.0, NaN, NaN], ""ask_prices"": [10004.0, 10005.0, NaN, NaN], ""ask_volumes"": [-2.0, -28.0, NaN, NaN], ""best_bid"": 9996.0, ""best_bid_volume"": 2.0, ""best_ask"": 10004.0, ""best_ask_volume"": -2.0, ""total_ask_volume"": -30.0, ""total_bid_volume"": 30.0, ""total_volume"": 60.0, ""mid_price"": 10000.0, ""weighted_mid_price"": 10000.0, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 19.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 9999.75}, ""SQUID_INK"": {""timestamp"": 15700.0, ""bid_prices"": [1972.0, NaN, NaN, NaN], ""bid_volumes"": [30.0, NaN, NaN, NaN], ""ask_prices"": [1974.0, 1975.0, NaN, NaN], ""ask_volumes"": [-1.0, -30.0, NaN, NaN], ""best_bid"": 1972.0, ""best_bid_volume"": 30.0, ""best_ask"": 1974.0, ""best_ask_volume"": -1.0, ""total_ask_volume"": -31.0, ""total_bid_volume"": 30.0, ""total_volume"": 61.0, ""mid_price"": 1973.0, ""weighted_mid_price"": 1973.5081967213114, ""max_sell_position"": -50.0, ""max_buy_position"": 50.0, ""current_position"": 12.0, ""observation_plain_value"": NaN, ""observation_bidPrice"": NaN, ""observation_askPrice"": NaN, ""observation_transportFees"": NaN, ""observation_exportTariff"": NaN, ""observation_importTariff"": NaN, ""observation_sugarPrice"": NaN, ""observation_sunlightIndex"": NaN, ""fair_price"": 1975.5510727306691}}",15700
