timestamp,buyer,seller,symbol,currency,price,quantity
1000,,SUBMISSION,SQUID_INK,SEASHELLS,1841,2
1000,,,JAMS,SEASHELLS,6545,4
1000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1100,,SUBMISSION,SQUID_INK,SEASHELLS,1840,5
1200,,,JAMS,SEASHELLS,6542,9
1200,,,KELP,SEASHELLS,2032,1
1200,,,SQUID_INK,SEASHELLS,1839,1
1300,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30251,10
1300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
1300,,,PICNIC_BASKET1,SEASHELLS,58693,6
1300,,,PICNIC_BASKET2,SEASHELLS,30250,6
1400,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30250,16
1400,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30250,2
1500,SUBMISSION,,CROISSANTS,SEASHELLS,4274,56
1500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30250,16
1500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30250,2
1500,,,KELP,SEASHELLS,2032,1
1500,,,SQUID_INK,SEASHELLS,1842,1
1600,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30251,1
1600,,,CROISSANTS,SEASHELLS,4273,8
1600,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30251,5
1700,,,DJEMBES,SEASHELLS,13413,3
1900,,,RAINFOREST_RESIN,SEASHELLS,9998,8
1900,,,RAINFOREST_RESIN,SEASHELLS,9998,4
2000,,,DJEMBES,SEASHELLS,13413,2
2300,SUBMISSION,,CROISSANTS,SEASHELLS,4274,38
2300,,,DJEMBES,SEASHELLS,13414,2
2400,SUBMISSION,,CROISSANTS,SEASHELLS,4274,48
2400,,SUBMISSION,KELP,SEASHELLS,2034,1
2400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
2500,,,JAMS,SEASHELLS,6543,6
2700,,SUBMISSION,KELP,SEASHELLS,2034,1
2800,,,JAMS,SEASHELLS,6542,9
2900,,,JAMS,SEASHELLS,6542,10
3000,,SUBMISSION,JAMS,SEASHELLS,6543,51
3000,,SUBMISSION,JAMS,SEASHELLS,6543,34
3000,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30247,11
3000,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30247,1
3100,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30247,15
3100,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30247,18
3200,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30250,1
3200,,,KELP,SEASHELLS,2034,2
3200,,,RAINFOREST_RESIN,SEASHELLS,10004,1
3200,,,RAINFOREST_RESIN,SEASHELLS,10004,1
3200,,,SQUID_INK,SEASHELLS,1850,2
3300,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30248,2
3400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30246,19
3400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30246,1
3400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
3500,SUBMISSION,,DJEMBES,SEASHELLS,13415,28
3500,SUBMISSION,,DJEMBES,SEASHELLS,13415,50
3500,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30248,2
3500,,,SQUID_INK,SEASHELLS,1851,1
3600,,,RAINFOREST_RESIN,SEASHELLS,10002,5
3600,,,RAINFOREST_RESIN,SEASHELLS,10002,3
3700,SUBMISSION,,DJEMBES,SEASHELLS,13414,15
3700,SUBMISSION,,DJEMBES,SEASHELLS,13414,27
3700,SUBMISSION,,KELP,SEASHELLS,2033,5
3700,,,SQUID_INK,SEASHELLS,1851,5
3700,,,SQUID_INK,SEASHELLS,1852,2
3900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,4
4000,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58681,2
4100,SUBMISSION,,CROISSANTS,SEASHELLS,4274,14
4200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,5
4300,SUBMISSION,,KELP,SEASHELLS,2033,5
4300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10000,5
4500,,SUBMISSION,DJEMBES,SEASHELLS,13416,18
4600,,SUBMISSION,KELP,SEASHELLS,2034,1
4600,,,JAMS,SEASHELLS,6542,10
4600,,,SQUID_INK,SEASHELLS,1859,1
4700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30246,19
4700,,,KELP,SEASHELLS,2035,4
4700,,,SQUID_INK,SEASHELLS,1858,4
4800,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58674,1
4800,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30245,1
4900,SUBMISSION,,DJEMBES,SEASHELLS,13415,7
4900,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58675,1
4900,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30244,2
4900,,,KELP,SEASHELLS,2035,2
4900,,,RAINFOREST_RESIN,SEASHELLS,10004,2
4900,,,SQUID_INK,SEASHELLS,1860,2
5000,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30243,2
5000,,,CROISSANTS,SEASHELLS,4271,4
5100,,SUBMISSION,DJEMBES,SEASHELLS,13416,27
5100,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30240,1
5200,SUBMISSION,,JAMS,SEASHELLS,6543,79
5200,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30239,13
5200,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30239,1
5300,SUBMISSION,,DJEMBES,SEASHELLS,13414,26
5300,SUBMISSION,,DJEMBES,SEASHELLS,13414,12
5300,SUBMISSION,,JAMS,SEASHELLS,6542,97
5300,,SUBMISSION,KELP,SEASHELLS,2034,1
5300,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30240,1
5400,SUBMISSION,,JAMS,SEASHELLS,6542,89
5400,SUBMISSION,,JAMS,SEASHELLS,6542,135
5400,SUBMISSION,,KELP,SEASHELLS,2033,5
5400,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30242,13
5400,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30242,2
5400,,,SQUID_INK,SEASHELLS,1857,5
5500,SUBMISSION,,JAMS,SEASHELLS,6542,76
5500,SUBMISSION,,JAMS,SEASHELLS,6542,129
5500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30239,1
5500,,,JAMS,SEASHELLS,6540,4
5600,SUBMISSION,,JAMS,SEASHELLS,6542,82
5600,SUBMISSION,,JAMS,SEASHELLS,6542,13
5600,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30235,3
5700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30237,11
5700,,,KELP,SEASHELLS,2035,14
5700,,,PICNIC_BASKET1,SEASHELLS,58650,1
5700,,,PICNIC_BASKET1,SEASHELLS,58649,1
5700,,,PICNIC_BASKET2,SEASHELLS,30232,1
5700,,,PICNIC_BASKET2,SEASHELLS,30231,1
5700,,,SQUID_INK,SEASHELLS,1862,14
5800,,,KELP,SEASHELLS,2035,14
5800,,,SQUID_INK,SEASHELLS,1861,14
5900,,SUBMISSION,KELP,SEASHELLS,2034,4
5900,,,KELP,SEASHELLS,2035,12
5900,,,KELP,SEASHELLS,2032,1
5900,,,RAINFOREST_RESIN,SEASHELLS,9996,1
5900,,,SQUID_INK,SEASHELLS,1860,12
5900,,,SQUID_INK,SEASHELLS,1859,1
6100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,11
6100,,,DJEMBES,SEASHELLS,13413,5
6100,,,KELP,SEASHELLS,2032,5
6100,,,KELP,SEASHELLS,2034,8
6100,,,SQUID_INK,SEASHELLS,1859,5
6100,,,SQUID_INK,SEASHELLS,1860,8
6200,,,JAMS,SEASHELLS,6540,3
6400,,SUBMISSION,KELP,SEASHELLS,2034,3
6400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
6400,,,CROISSANTS,SEASHELLS,4272,8
6700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,5
6800,,,JAMS,SEASHELLS,6540,5
6900,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58659,2
6900,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30236,2
6900,,,DJEMBES,SEASHELLS,13415,2
7000,,SUBMISSION,DJEMBES,SEASHELLS,13414,24
7000,,SUBMISSION,KELP,SEASHELLS,2034,2
7000,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58658,1
7100,,SUBMISSION,DJEMBES,SEASHELLS,13414,18
7100,,SUBMISSION,DJEMBES,SEASHELLS,13414,47
7100,,,CROISSANTS,SEASHELLS,4271,7
7200,,SUBMISSION,DJEMBES,SEASHELLS,13414,17
7200,,SUBMISSION,DJEMBES,SEASHELLS,13414,14
7200,,,CROISSANTS,SEASHELLS,4271,5
7300,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58663,2
7300,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30235,1
7300,SUBMISSION,,SQUID_INK,SEASHELLS,1860,8
7300,,,JAMS,SEASHELLS,6540,8
7300,,,PICNIC_BASKET2,SEASHELLS,30235,1
7400,,,JAMS,SEASHELLS,6540,6
7400,,,KELP,SEASHELLS,2032,1
7400,,,SQUID_INK,SEASHELLS,1859,1
7500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30233,3
7500,,,JAMS,SEASHELLS,6541,7
7600,SUBMISSION,,DJEMBES,SEASHELLS,13414,24
7600,SUBMISSION,,DJEMBES,SEASHELLS,13414,38
7700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
7800,,SUBMISSION,KELP,SEASHELLS,2034,1
7800,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58657,5
7800,,,RAINFOREST_RESIN,SEASHELLS,10002,2
7900,SUBMISSION,,SQUID_INK,SEASHELLS,1859,1
7900,,,CROISSANTS,SEASHELLS,4270,8
7900,,,JAMS,SEASHELLS,6539,5
7900,,,RAINFOREST_RESIN,SEASHELLS,10004,1
7900,,,RAINFOREST_RESIN,SEASHELLS,10004,8
8000,SUBMISSION,,DJEMBES,SEASHELLS,13414,30
8000,SUBMISSION,,SQUID_INK,SEASHELLS,1859,22
8200,SUBMISSION,,DJEMBES,SEASHELLS,13413,28
8200,SUBMISSION,,SQUID_INK,SEASHELLS,1859,7
8200,,,JAMS,SEASHELLS,6538,5
8300,SUBMISSION,,SQUID_INK,SEASHELLS,1860,23
8300,SUBMISSION,,SQUID_INK,SEASHELLS,1860,1
8600,,,RAINFOREST_RESIN,SEASHELLS,10004,1
8600,,,RAINFOREST_RESIN,SEASHELLS,10004,6
8900,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58657,3
8900,SUBMISSION,,SQUID_INK,SEASHELLS,1859,27
8900,SUBMISSION,,SQUID_INK,SEASHELLS,1859,2
8900,,,PICNIC_BASKET2,SEASHELLS,30224,3
9000,SUBMISSION,,SQUID_INK,SEASHELLS,1858,2
9100,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58652,1
9100,SUBMISSION,,SQUID_INK,SEASHELLS,1858,7
9100,,,CROISSANTS,SEASHELLS,4270,5
9100,,,PICNIC_BASKET1,SEASHELLS,58643,1
9100,,,PICNIC_BASKET2,SEASHELLS,30224,1
9200,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30227,17
9300,,SUBMISSION,KELP,SEASHELLS,2034,1
9300,,,JAMS,SEASHELLS,6539,9
9400,,,KELP,SEASHELLS,2032,1
9400,,,SQUID_INK,SEASHELLS,1855,1
9600,,SUBMISSION,KELP,SEASHELLS,2034,1
9600,,,KELP,SEASHELLS,2032,2
9600,,,RAINFOREST_RESIN,SEASHELLS,9998,2
9600,,,SQUID_INK,SEASHELLS,1857,1
9700,,SUBMISSION,DJEMBES,SEASHELLS,13412,25
9700,,SUBMISSION,DJEMBES,SEASHELLS,13412,43
9700,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58653,1
9700,,,RAINFOREST_RESIN,SEASHELLS,9996,1
9800,,SUBMISSION,DJEMBES,SEASHELLS,13413,30
9800,,SUBMISSION,DJEMBES,SEASHELLS,13413,22
9800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
9800,,,DJEMBES,SEASHELLS,13415,4
9900,,SUBMISSION,SQUID_INK,SEASHELLS,1858,29
9900,,SUBMISSION,SQUID_INK,SEASHELLS,1858,2
9900,,,JAMS,SEASHELLS,6540,5
9900,,,KELP,SEASHELLS,2035,1
9900,,,SQUID_INK,SEASHELLS,1860,1
9900,,,SQUID_INK,SEASHELLS,1859,5
10000,,,CROISSANTS,SEASHELLS,4270,8
10100,SUBMISSION,,DJEMBES,SEASHELLS,13411,26
10100,,,JAMS,SEASHELLS,6540,4
10200,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30228,2
10300,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58647,3
10300,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30227,18
10300,,SUBMISSION,SQUID_INK,SEASHELLS,1858,21
10300,,,DJEMBES,SEASHELLS,13410,3
10400,SUBMISSION,,DJEMBES,SEASHELLS,13411,19
10400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30230,19
10400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30230,18
10500,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30232,20
10500,,,KELP,SEASHELLS,2033,2
10500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
10500,,,RAINFOREST_RESIN,SEASHELLS,9995,2
10500,,,SQUID_INK,SEASHELLS,1856,2
10600,SUBMISSION,,DJEMBES,SEASHELLS,13411,16
10600,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30230,1
10600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,4
10600,,,KELP,SEASHELLS,2035,1
10600,,,SQUID_INK,SEASHELLS,1858,1
10700,SUBMISSION,,DJEMBES,SEASHELLS,13411,27
10700,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30228,12
10700,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30228,1
10800,SUBMISSION,,DJEMBES,SEASHELLS,13411,28
10800,,SUBMISSION,KELP,SEASHELLS,2035,1
10800,,SUBMISSION,SQUID_INK,SEASHELLS,1858,1
10800,,,JAMS,SEASHELLS,6538,8
10900,SUBMISSION,,DJEMBES,SEASHELLS,13411,4
10900,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30232,2
10900,,SUBMISSION,SQUID_INK,SEASHELLS,1860,2
11000,,SUBMISSION,JAMS,SEASHELLS,6540,77
11000,,SUBMISSION,SQUID_INK,SEASHELLS,1864,1
11100,,SUBMISSION,JAMS,SEASHELLS,6540,64
11100,,SUBMISSION,SQUID_INK,SEASHELLS,1864,25
11100,,SUBMISSION,SQUID_INK,SEASHELLS,1864,2
11200,,SUBMISSION,JAMS,SEASHELLS,6541,50
11200,,SUBMISSION,JAMS,SEASHELLS,6541,146
11200,,SUBMISSION,SQUID_INK,SEASHELLS,1863,17
11300,,SUBMISSION,JAMS,SEASHELLS,6541,74
11300,,SUBMISSION,JAMS,SEASHELLS,6541,153
11300,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30230,18
11300,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30230,13
11300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
11400,,SUBMISSION,JAMS,SEASHELLS,6540,91
11400,,SUBMISSION,JAMS,SEASHELLS,6540,45
11400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30233,17
11400,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30233,12
11400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
11500,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30234,16
11600,,SUBMISSION,PICNIC_BASKET2,SEASHELLS,30236,14
11700,SUBMISSION,,KELP,SEASHELLS,2034,3
11700,SUBMISSION,,SQUID_INK,SEASHELLS,1858,3
11700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
11900,SUBMISSION,,SQUID_INK,SEASHELLS,1859,20
11900,SUBMISSION,,SQUID_INK,SEASHELLS,1859,1
12000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
12000,SUBMISSION,,SQUID_INK,SEASHELLS,1858,22
12000,SUBMISSION,,SQUID_INK,SEASHELLS,1858,2
12100,,SUBMISSION,DJEMBES,SEASHELLS,13413,30
12100,,SUBMISSION,DJEMBES,SEASHELLS,13413,48
12100,SUBMISSION,,KELP,SEASHELLS,2034,8
12100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,2
12100,SUBMISSION,,SQUID_INK,SEASHELLS,1855,8
12100,,,DJEMBES,SEASHELLS,13415,1
12100,,,KELP,SEASHELLS,2036,1
12100,,,RAINFOREST_RESIN,SEASHELLS,10005,1
12100,,,SQUID_INK,SEASHELLS,1856,1
12200,,SUBMISSION,DJEMBES,SEASHELLS,13414,21
12200,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58644,1
12200,SUBMISSION,,SQUID_INK,SEASHELLS,1859,24
12200,SUBMISSION,,SQUID_INK,SEASHELLS,1859,1
12200,,,KELP,SEASHELLS,2033,1
12200,,,SQUID_INK,SEASHELLS,1856,1
12300,,SUBMISSION,DJEMBES,SEASHELLS,13414,21
12300,SUBMISSION,,KELP,SEASHELLS,2033,3
12300,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58647,1
12300,SUBMISSION,,SQUID_INK,SEASHELLS,1857,3
12400,,,KELP,SEASHELLS,2032,1
12400,,,SQUID_INK,SEASHELLS,1857,1
12500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30236,2
12600,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58637,2
12600,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30230,10
12600,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30230,2
12700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30231,1
12700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,3
12700,SUBMISSION,,SQUID_INK,SEASHELLS,1859,16
12700,,,CROISSANTS,SEASHELLS,4267,7
12800,SUBMISSION,,KELP,SEASHELLS,2034,1
12900,,,KELP,SEASHELLS,2036,6
12900,,,SQUID_INK,SEASHELLS,1856,6
13000,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30233,8
13000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
13100,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30236,1
13100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,3
13200,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30233,1
13200,,,PICNIC_BASKET1,SEASHELLS,58636,1
13200,,,PICNIC_BASKET2,SEASHELLS,30228,1
13300,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30232,1
13300,,,JAMS,SEASHELLS,6544,8
13400,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58641,2
13400,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30235,2
13500,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30231,2
13600,SUBMISSION,,JAMS,SEASHELLS,6542,76
13600,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30231,13
13600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
13700,SUBMISSION,,JAMS,SEASHELLS,6542,88
13700,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58641,1
13700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30231,20
13700,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30231,1
13700,,,CROISSANTS,SEASHELLS,4267,7
13700,,,KELP,SEASHELLS,2034,3
13700,,,SQUID_INK,SEASHELLS,1848,3
13800,SUBMISSION,,JAMS,SEASHELLS,6542,91
13800,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30232,15
13900,SUBMISSION,,JAMS,SEASHELLS,6542,87
13900,SUBMISSION,,JAMS,SEASHELLS,6542,167
13900,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30230,1
13900,,,KELP,SEASHELLS,2032,1
13900,,,KELP,SEASHELLS,2034,3
13900,,,SQUID_INK,SEASHELLS,1849,1
13900,,,SQUID_INK,SEASHELLS,1850,3
14000,SUBMISSION,,JAMS,SEASHELLS,6542,95
14000,SUBMISSION,,JAMS,SEASHELLS,6542,96
14000,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30232,15
14000,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30232,1
14000,,,KELP,SEASHELLS,2032,15
14000,,,SQUID_INK,SEASHELLS,1852,1
14100,,SUBMISSION,KELP,SEASHELLS,2034,4
14100,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58641,13
14100,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58641,1
14200,,,CROISSANTS,SEASHELLS,4267,6
14300,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58649,2
14300,,,JAMS,SEASHELLS,6541,5
14400,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,1
14400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
14400,,,JAMS,SEASHELLS,6542,6
14500,SUBMISSION,,KELP,SEASHELLS,2033,5
14500,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,14
14500,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,1
14500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,9
14500,,,SQUID_INK,SEASHELLS,1852,1
14500,,,SQUID_INK,SEASHELLS,1852,4
14600,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58649,1
14700,SUBMISSION,,DJEMBES,SEASHELLS,13416,20
14700,,SUBMISSION,KELP,SEASHELLS,2034,1
14700,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58648,13
14700,,,DJEMBES,SEASHELLS,13417,1
14700,,,SQUID_INK,SEASHELLS,1852,1
14800,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58646,1
14800,,,CROISSANTS,SEASHELLS,4267,10
15000,,SUBMISSION,KELP,SEASHELLS,2034,1
15000,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,8
15000,,,CROISSANTS,SEASHELLS,4267,5
15000,,,RAINFOREST_RESIN,SEASHELLS,9998,3
15200,,SUBMISSION,DJEMBES,SEASHELLS,13417,20
15200,SUBMISSION,,KELP,SEASHELLS,2033,1
15200,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58652,14
15200,,,JAMS,SEASHELLS,6543,5
15200,,,KELP,SEASHELLS,2033,2
15200,,,SQUID_INK,SEASHELLS,1848,2
15200,,,SQUID_INK,SEASHELLS,1848,1
15300,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58649,2
15400,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,19
15400,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,1
15500,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58650,2
15500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
15500,,,KELP,SEASHELLS,2033,1
15500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
15500,,,SQUID_INK,SEASHELLS,1850,1
15600,,SUBMISSION,CROISSANTS,SEASHELLS,4268,37
15600,,SUBMISSION,CROISSANTS,SEASHELLS,4268,57
15600,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58657,18
15600,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58657,2
15600,,,RAINFOREST_RESIN,SEASHELLS,10002,1
15700,,SUBMISSION,CROISSANTS,SEASHELLS,4268,62
15700,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58653,1
15800,,SUBMISSION,CROISSANTS,SEASHELLS,4268,40
15800,,SUBMISSION,PICNIC_BASKET1,SEASHELLS,58652,3
15800,,,CROISSANTS,SEASHELLS,4269,7
15900,,SUBMISSION,CROISSANTS,SEASHELLS,4268,55
15900,,SUBMISSION,CROISSANTS,SEASHELLS,4268,94
15900,,SUBMISSION,SQUID_INK,SEASHELLS,1854,8
16000,,SUBMISSION,CROISSANTS,SEASHELLS,4268,59
16000,,SUBMISSION,SQUID_INK,SEASHELLS,1856,23
16100,,SUBMISSION,CROISSANTS,SEASHELLS,4268,45
16100,,SUBMISSION,CROISSANTS,SEASHELLS,4268,51
16100,,SUBMISSION,SQUID_INK,SEASHELLS,1857,3
16100,,,KELP,SEASHELLS,2033,1
16100,,,RAINFOREST_RESIN,SEASHELLS,9996,1
16100,,,SQUID_INK,SEASHELLS,1856,1
16200,SUBMISSION,,PICNIC_BASKET1,SEASHELLS,58653,1
16200,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30224,1
16200,,SUBMISSION,SQUID_INK,SEASHELLS,1853,21
16200,,SUBMISSION,SQUID_INK,SEASHELLS,1853,2
16200,,,DJEMBES,SEASHELLS,13418,4
16300,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30229,19
16300,SUBMISSION,,PICNIC_BASKET2,SEASHELLS,30229,2
16300,,,KELP,SEASHELLS,2034,1
